name,regionid,year,major_offense_type,count
Vose,275899,2011,Larceny,
Vose,275899,2011,Liquor Laws,
Vose,275899,2011,Motor Vehicle Theft,
Vose,275899,2011,Offenses Against Family,
Vose,275899,2011,Prostitution,
Vose,275899,2011,Rape,
Vose,275899,2011,Robbery,
Vose,275899,2011,Runaway,
Vose,275899,2011,Sex Offenses,
Vose,275899,2011,Stolen Property,
Vose,275899,2011,Trespass,
Vose,275899,2011,Vandalism,
Vose,275899,2011,Weapons,
Vose,275899,2012,Aggravated Assault,
Vose,275899,2012,Arson,
Vose,275899,2012,"Assault, Simple",
Vose,275899,2012,Burglary,
Vose,275899,2012,Curfew,
Vose,275899,2012,Disorderly Conduct,
Vose,275899,2012,Drugs,
Vose,275899,2012,DUII,
Vose,275899,2012,Embezzlement,
Vose,275899,2012,Forgery,
Vose,275899,2012,Fraud,
Vose,275899,2012,Gambling,
Vose,275899,2012,Homicide,
Vose,275899,2012,Kidnap,
Vose,275899,2012,Larceny,
Vose,275899,2012,Liquor Laws,
Vose,275899,2012,Motor Vehicle Theft,
Vose,275899,2012,Offenses Against Family,
Vose,275899,2012,Prostitution,
Vose,275899,2012,Rape,
Vose,275899,2012,Robbery,
Vose,275899,2012,Runaway,
Vose,275899,2012,Sex Offenses,
Vose,275899,2012,Stolen Property,
Vose,275899,2012,Trespass,
Vose,275899,2012,Vandalism,
Vose,275899,2012,Weapons,
Vose,275899,2013,Aggravated Assault,
Vose,275899,2013,Arson,
Vose,275899,2013,"Assault, Simple",
Vose,275899,2013,Burglary,
Vose,275899,2013,Curfew,
Vose,275899,2013,Disorderly Conduct,
Vose,275899,2013,Drugs,
Vose,275899,2013,DUII,
Vose,275899,2013,Embezzlement,
Vose,275899,2013,Forgery,
Vose,275899,2013,Fraud,
Vose,275899,2013,Gambling,
Vose,275899,2013,Homicide,
Vose,275899,2013,Kidnap,
Vose,275899,2013,Larceny,
Vose,275899,2013,Liquor Laws,
Vose,275899,2013,Motor Vehicle Theft,
Vose,275899,2013,Offenses Against Family,
Vose,275899,2013,Prostitution,
Vose,275899,2013,Rape,
Vose,275899,2013,Robbery,
Vose,275899,2013,Runaway,
Vose,275899,2013,Sex Offenses,
Vose,275899,2013,Stolen Property,
Vose,275899,2013,Trespass,
Vose,275899,2013,Vandalism,
Vose,275899,2013,Weapons,
Vose,275899,2014,Aggravated Assault,
Vose,275899,2014,Arson,
Vose,275899,2014,"Assault, Simple",
Vose,275899,2014,Burglary,
Vose,275899,2014,Curfew,
Vose,275899,2014,Disorderly Conduct,
Vose,275899,2014,Drugs,
Vose,275899,2014,DUII,
Vose,275899,2014,Embezzlement,
Vose,275899,2014,Forgery,
Vose,275899,2014,Fraud,
Vose,275899,2014,Gambling,
Vose,275899,2014,Homicide,
Vose,275899,2014,Kidnap,
Vose,275899,2014,Larceny,
Vose,275899,2014,Liquor Laws,
Vose,275899,2014,Motor Vehicle Theft,
Vose,275899,2014,Offenses Against Family,
Vose,275899,2014,Prostitution,
Vose,275899,2014,Rape,
Vose,275899,2014,Robbery,
Vose,275899,2014,Runaway,
Vose,275899,2014,Sex Offenses,
Vose,275899,2014,Stolen Property,
Vose,275899,2014,Trespass,
Vose,275899,2014,Vandalism,
Vose,275899,2014,Weapons,
West Beaverton,271146,2004,Aggravated Assault,
West Beaverton,271146,2004,Arson,
West Beaverton,271146,2004,"Assault, Simple",
West Beaverton,271146,2004,Burglary,
West Beaverton,271146,2004,Curfew,
West Beaverton,271146,2004,Disorderly Conduct,
West Beaverton,271146,2004,Drugs,
West Beaverton,271146,2004,DUII,
West Beaverton,271146,2004,Embezzlement,
West Beaverton,271146,2004,Forgery,
West Beaverton,271146,2004,Fraud,
West Beaverton,271146,2004,Gambling,
West Beaverton,271146,2004,Homicide,
West Beaverton,271146,2004,Kidnap,
West Beaverton,271146,2004,Larceny,
West Beaverton,271146,2004,Liquor Laws,
West Beaverton,271146,2004,Motor Vehicle Theft,
West Beaverton,271146,2004,Offenses Against Family,
West Beaverton,271146,2004,Prostitution,
West Beaverton,271146,2004,Rape,
West Beaverton,271146,2004,Robbery,
West Beaverton,271146,2004,Runaway,
West Beaverton,271146,2004,Sex Offenses,
West Beaverton,271146,2004,Stolen Property,
West Beaverton,271146,2004,Trespass,
West Beaverton,271146,2004,Vandalism,
West Beaverton,271146,2004,Weapons,
West Beaverton,271146,2005,Aggravated Assault,
West Beaverton,271146,2005,Arson,
West Beaverton,271146,2005,"Assault, Simple",
West Beaverton,271146,2005,Burglary,
West Beaverton,271146,2005,Curfew,
West Beaverton,271146,2005,Disorderly Conduct,
West Beaverton,271146,2005,Drugs,
West Beaverton,271146,2005,DUII,
West Beaverton,271146,2005,Embezzlement,
West Beaverton,271146,2005,Forgery,
West Beaverton,271146,2005,Fraud,
West Beaverton,271146,2005,Gambling,
West Beaverton,271146,2005,Homicide,
West Beaverton,271146,2005,Kidnap,
West Beaverton,271146,2005,Larceny,
West Beaverton,271146,2005,Liquor Laws,
West Beaverton,271146,2005,Motor Vehicle Theft,
West Beaverton,271146,2005,Offenses Against Family,
West Beaverton,271146,2005,Prostitution,
West Beaverton,271146,2005,Rape,
West Beaverton,271146,2005,Robbery,
West Beaverton,271146,2005,Runaway,
West Beaverton,271146,2005,Sex Offenses,
West Beaverton,271146,2005,Stolen Property,
West Beaverton,271146,2005,Trespass,
West Beaverton,271146,2005,Vandalism,
West Beaverton,271146,2005,Weapons,
West Beaverton,271146,2006,Aggravated Assault,
West Beaverton,271146,2006,Arson,
West Beaverton,271146,2006,"Assault, Simple",
West Beaverton,271146,2006,Burglary,
West Beaverton,271146,2006,Curfew,
West Beaverton,271146,2006,Disorderly Conduct,
West Beaverton,271146,2006,Drugs,
West Beaverton,271146,2006,DUII,
West Beaverton,271146,2006,Embezzlement,
West Beaverton,271146,2006,Forgery,
West Beaverton,271146,2006,Fraud,
West Beaverton,271146,2006,Gambling,
West Beaverton,271146,2006,Homicide,
West Beaverton,271146,2006,Kidnap,
West Beaverton,271146,2006,Larceny,
West Beaverton,271146,2006,Liquor Laws,
West Beaverton,271146,2006,Motor Vehicle Theft,
West Beaverton,271146,2006,Offenses Against Family,
West Beaverton,271146,2006,Prostitution,
West Beaverton,271146,2006,Rape,
West Beaverton,271146,2006,Robbery,
West Beaverton,271146,2006,Runaway,
West Beaverton,271146,2006,Sex Offenses,
West Beaverton,271146,2006,Stolen Property,
West Beaverton,271146,2006,Trespass,
West Beaverton,271146,2006,Vandalism,
West Beaverton,271146,2006,Weapons,
West Beaverton,271146,2007,Aggravated Assault,
West Beaverton,271146,2007,Arson,
West Beaverton,271146,2007,"Assault, Simple",
West Beaverton,271146,2007,Burglary,
West Beaverton,271146,2007,Curfew,
West Beaverton,271146,2007,Disorderly Conduct,
West Beaverton,271146,2007,Drugs,
West Beaverton,271146,2007,DUII,
West Beaverton,271146,2007,Embezzlement,
West Beaverton,271146,2007,Forgery,
West Beaverton,271146,2007,Fraud,
West Beaverton,271146,2007,Gambling,
West Beaverton,271146,2007,Homicide,
West Beaverton,271146,2007,Kidnap,
West Beaverton,271146,2007,Larceny,
West Beaverton,271146,2007,Liquor Laws,
West Beaverton,271146,2007,Motor Vehicle Theft,
West Beaverton,271146,2007,Offenses Against Family,
West Beaverton,271146,2007,Prostitution,
West Beaverton,271146,2007,Rape,
West Beaverton,271146,2007,Robbery,
West Beaverton,271146,2007,Runaway,
West Beaverton,271146,2007,Sex Offenses,
West Beaverton,271146,2007,Stolen Property,
West Beaverton,271146,2007,Trespass,
West Beaverton,271146,2007,Vandalism,
West Beaverton,271146,2007,Weapons,
West Beaverton,271146,2008,Aggravated Assault,
West Beaverton,271146,2008,Arson,
West Beaverton,271146,2008,"Assault, Simple",
West Beaverton,271146,2008,Burglary,
West Beaverton,271146,2008,Curfew,
West Beaverton,271146,2008,Disorderly Conduct,
West Beaverton,271146,2008,Drugs,
West Beaverton,271146,2008,DUII,
West Beaverton,271146,2008,Embezzlement,
West Beaverton,271146,2008,Forgery,
West Beaverton,271146,2008,Fraud,
West Beaverton,271146,2008,Gambling,
West Beaverton,271146,2008,Homicide,
West Beaverton,271146,2008,Kidnap,
West Beaverton,271146,2008,Larceny,
West Beaverton,271146,2008,Liquor Laws,
West Beaverton,271146,2008,Motor Vehicle Theft,
West Beaverton,271146,2008,Offenses Against Family,
West Beaverton,271146,2008,Prostitution,
West Beaverton,271146,2008,Rape,
West Beaverton,271146,2008,Robbery,
West Beaverton,271146,2008,Runaway,
West Beaverton,271146,2008,Sex Offenses,
West Beaverton,271146,2008,Stolen Property,
West Beaverton,271146,2008,Trespass,
West Beaverton,271146,2008,Vandalism,
West Beaverton,271146,2008,Weapons,
West Beaverton,271146,2009,Aggravated Assault,
West Beaverton,271146,2009,Arson,
West Beaverton,271146,2009,"Assault, Simple",
West Beaverton,271146,2009,Burglary,
West Beaverton,271146,2009,Curfew,
West Beaverton,271146,2009,Disorderly Conduct,
West Beaverton,271146,2009,Drugs,
West Beaverton,271146,2009,DUII,
West Beaverton,271146,2009,Embezzlement,
West Beaverton,271146,2009,Forgery,
West Beaverton,271146,2009,Fraud,
West Beaverton,271146,2009,Gambling,
West Beaverton,271146,2009,Homicide,
West Beaverton,271146,2009,Kidnap,
West Beaverton,271146,2009,Larceny,
West Beaverton,271146,2009,Liquor Laws,
West Beaverton,271146,2009,Motor Vehicle Theft,
West Beaverton,271146,2009,Offenses Against Family,
West Beaverton,271146,2009,Prostitution,
West Beaverton,271146,2009,Rape,
West Beaverton,271146,2009,Robbery,
West Beaverton,271146,2009,Runaway,
West Beaverton,271146,2009,Sex Offenses,
West Beaverton,271146,2009,Stolen Property,
West Beaverton,271146,2009,Trespass,
West Beaverton,271146,2009,Vandalism,
West Beaverton,271146,2009,Weapons,
West Beaverton,271146,2010,Aggravated Assault,
West Beaverton,271146,2010,Arson,
West Beaverton,271146,2010,"Assault, Simple",
West Beaverton,271146,2010,Burglary,
West Beaverton,271146,2010,Curfew,
West Beaverton,271146,2010,Disorderly Conduct,
West Beaverton,271146,2010,Drugs,
West Beaverton,271146,2010,DUII,
West Beaverton,271146,2010,Embezzlement,
West Beaverton,271146,2010,Forgery,
West Beaverton,271146,2010,Fraud,
West Beaverton,271146,2010,Gambling,
West Beaverton,271146,2010,Homicide,
West Beaverton,271146,2010,Kidnap,
West Beaverton,271146,2010,Larceny,
West Beaverton,271146,2010,Liquor Laws,
West Beaverton,271146,2010,Motor Vehicle Theft,
West Beaverton,271146,2010,Offenses Against Family,
West Beaverton,271146,2010,Prostitution,
West Beaverton,271146,2010,Rape,
West Beaverton,271146,2010,Robbery,
West Beaverton,271146,2010,Runaway,
West Beaverton,271146,2010,Sex Offenses,
West Beaverton,271146,2010,Stolen Property,
West Beaverton,271146,2010,Trespass,
West Beaverton,271146,2010,Vandalism,
West Beaverton,271146,2010,Weapons,
West Beaverton,271146,2011,Aggravated Assault,
West Beaverton,271146,2011,Arson,
West Beaverton,271146,2011,"Assault, Simple",
West Beaverton,271146,2011,Burglary,
West Beaverton,271146,2011,Curfew,
West Beaverton,271146,2011,Disorderly Conduct,
West Beaverton,271146,2011,Drugs,
West Beaverton,271146,2011,DUII,
West Beaverton,271146,2011,Embezzlement,
West Beaverton,271146,2011,Forgery,
West Beaverton,271146,2011,Fraud,
West Beaverton,271146,2011,Gambling,
West Beaverton,271146,2011,Homicide,
West Beaverton,271146,2011,Kidnap,
West Beaverton,271146,2011,Larceny,
West Beaverton,271146,2011,Liquor Laws,
West Beaverton,271146,2011,Motor Vehicle Theft,
West Beaverton,271146,2011,Offenses Against Family,
West Beaverton,271146,2011,Prostitution,
West Beaverton,271146,2011,Rape,
West Beaverton,271146,2011,Robbery,
West Beaverton,271146,2011,Runaway,
West Beaverton,271146,2011,Sex Offenses,
West Beaverton,271146,2011,Stolen Property,
West Beaverton,271146,2011,Trespass,
West Beaverton,271146,2011,Vandalism,
West Beaverton,271146,2011,Weapons,
West Beaverton,271146,2012,Aggravated Assault,
West Beaverton,271146,2012,Arson,
West Beaverton,271146,2012,"Assault, Simple",
West Beaverton,271146,2012,Burglary,
West Beaverton,271146,2012,Curfew,
West Beaverton,271146,2012,Disorderly Conduct,
West Beaverton,271146,2012,Drugs,
West Beaverton,271146,2012,DUII,
West Beaverton,271146,2012,Embezzlement,
West Beaverton,271146,2012,Forgery,
West Beaverton,271146,2012,Fraud,
West Beaverton,271146,2012,Gambling,
West Beaverton,271146,2012,Homicide,
West Beaverton,271146,2012,Kidnap,
West Beaverton,271146,2012,Larceny,
West Beaverton,271146,2012,Liquor Laws,
West Beaverton,271146,2012,Motor Vehicle Theft,
West Beaverton,271146,2012,Offenses Against Family,
West Beaverton,271146,2012,Prostitution,
West Beaverton,271146,2012,Rape,
West Beaverton,271146,2012,Robbery,
West Beaverton,271146,2012,Runaway,
West Beaverton,271146,2012,Sex Offenses,
West Beaverton,271146,2012,Stolen Property,
West Beaverton,271146,2012,Trespass,
West Beaverton,271146,2012,Vandalism,
West Beaverton,271146,2012,Weapons,
West Beaverton,271146,2013,Aggravated Assault,
West Beaverton,271146,2013,Arson,
West Beaverton,271146,2013,"Assault, Simple",
West Beaverton,271146,2013,Burglary,
West Beaverton,271146,2013,Curfew,
West Beaverton,271146,2013,Disorderly Conduct,
West Beaverton,271146,2013,Drugs,
West Beaverton,271146,2013,DUII,
West Beaverton,271146,2013,Embezzlement,
West Beaverton,271146,2013,Forgery,
West Beaverton,271146,2013,Fraud,
West Beaverton,271146,2013,Gambling,
West Beaverton,271146,2013,Homicide,
West Beaverton,271146,2013,Kidnap,
West Beaverton,271146,2013,Larceny,
West Beaverton,271146,2013,Liquor Laws,
West Beaverton,271146,2013,Motor Vehicle Theft,
West Beaverton,271146,2013,Offenses Against Family,
West Beaverton,271146,2013,Prostitution,
West Beaverton,271146,2013,Rape,
West Beaverton,271146,2013,Robbery,
West Beaverton,271146,2013,Runaway,
West Beaverton,271146,2013,Sex Offenses,
West Beaverton,271146,2013,Stolen Property,
West Beaverton,271146,2013,Trespass,
West Beaverton,271146,2013,Vandalism,
West Beaverton,271146,2013,Weapons,
West Beaverton,271146,2014,Aggravated Assault,
West Beaverton,271146,2014,Arson,
West Beaverton,271146,2014,"Assault, Simple",
West Beaverton,271146,2014,Burglary,
West Beaverton,271146,2014,Curfew,
West Beaverton,271146,2014,Disorderly Conduct,
West Beaverton,271146,2014,Drugs,
West Beaverton,271146,2014,DUII,
West Beaverton,271146,2014,Embezzlement,
West Beaverton,271146,2014,Forgery,
West Beaverton,271146,2014,Fraud,1
West Beaverton,271146,2014,Gambling,
West Beaverton,271146,2014,Homicide,
West Beaverton,271146,2014,Kidnap,
West Beaverton,271146,2014,Larceny,
West Beaverton,271146,2014,Liquor Laws,
West Beaverton,271146,2014,Motor Vehicle Theft,
West Beaverton,271146,2014,Offenses Against Family,
West Beaverton,271146,2014,Prostitution,
West Beaverton,271146,2014,Rape,
West Beaverton,271146,2014,Robbery,
West Beaverton,271146,2014,Runaway,
West Beaverton,271146,2014,Sex Offenses,
West Beaverton,271146,2014,Stolen Property,
West Beaverton,271146,2014,Trespass,
West Beaverton,271146,2014,Vandalism,
West Beaverton,271146,2014,Weapons,
West Slope,275992,2004,Aggravated Assault,
West Slope,275992,2004,Arson,
West Slope,275992,2004,"Assault, Simple",
West Slope,275992,2004,Burglary,
West Slope,275992,2004,Curfew,
West Slope,275992,2004,Disorderly Conduct,
West Slope,275992,2004,Drugs,
West Slope,275992,2004,DUII,
West Slope,275992,2004,Embezzlement,
West Slope,275992,2004,Forgery,
West Slope,275992,2004,Fraud,
West Slope,275992,2004,Gambling,
West Slope,275992,2004,Homicide,
West Slope,275992,2004,Kidnap,
West Slope,275992,2004,Larceny,
West Slope,275992,2004,Liquor Laws,
West Slope,275992,2004,Motor Vehicle Theft,
West Slope,275992,2004,Offenses Against Family,
West Slope,275992,2004,Prostitution,
West Slope,275992,2004,Rape,
West Slope,275992,2004,Robbery,
West Slope,275992,2004,Runaway,
West Slope,275992,2004,Sex Offenses,
West Slope,275992,2004,Stolen Property,
West Slope,275992,2004,Trespass,
West Slope,275992,2004,Vandalism,
West Slope,275992,2004,Weapons,
West Slope,275992,2005,Aggravated Assault,
West Slope,275992,2005,Arson,
West Slope,275992,2005,"Assault, Simple",
West Slope,275992,2005,Burglary,
West Slope,275992,2005,Curfew,
West Slope,275992,2005,Disorderly Conduct,
West Slope,275992,2005,Drugs,
West Slope,275992,2005,DUII,
West Slope,275992,2005,Embezzlement,
West Slope,275992,2005,Forgery,
West Slope,275992,2005,Fraud,
West Slope,275992,2005,Gambling,
West Slope,275992,2005,Homicide,
West Slope,275992,2005,Kidnap,
West Slope,275992,2005,Larceny,
West Slope,275992,2005,Liquor Laws,
West Slope,275992,2005,Motor Vehicle Theft,
West Slope,275992,2005,Offenses Against Family,
West Slope,275992,2005,Prostitution,
West Slope,275992,2005,Rape,
West Slope,275992,2005,Robbery,
West Slope,275992,2005,Runaway,
West Slope,275992,2005,Sex Offenses,
West Slope,275992,2005,Stolen Property,
West Slope,275992,2005,Trespass,
West Slope,275992,2005,Vandalism,
West Slope,275992,2005,Weapons,
West Slope,275992,2006,Aggravated Assault,
West Slope,275992,2006,Arson,
West Slope,275992,2006,"Assault, Simple",
West Slope,275992,2006,Burglary,
West Slope,275992,2006,Curfew,
West Slope,275992,2006,Disorderly Conduct,
West Slope,275992,2006,Drugs,
West Slope,275992,2006,DUII,
West Slope,275992,2006,Embezzlement,
West Slope,275992,2006,Forgery,
West Slope,275992,2006,Fraud,
West Slope,275992,2006,Gambling,
West Slope,275992,2006,Homicide,
West Slope,275992,2006,Kidnap,
West Slope,275992,2006,Larceny,
West Slope,275992,2006,Liquor Laws,
West Slope,275992,2006,Motor Vehicle Theft,
West Slope,275992,2006,Offenses Against Family,
West Slope,275992,2006,Prostitution,
West Slope,275992,2006,Rape,
West Slope,275992,2006,Robbery,
West Slope,275992,2006,Runaway,
West Slope,275992,2006,Sex Offenses,
West Slope,275992,2006,Stolen Property,
West Slope,275992,2006,Trespass,
West Slope,275992,2006,Vandalism,
West Slope,275992,2006,Weapons,
West Slope,275992,2007,Aggravated Assault,
West Slope,275992,2007,Arson,
West Slope,275992,2007,"Assault, Simple",
West Slope,275992,2007,Burglary,
West Slope,275992,2007,Curfew,
West Slope,275992,2007,Disorderly Conduct,
West Slope,275992,2007,Drugs,
West Slope,275992,2007,DUII,
West Slope,275992,2007,Embezzlement,
West Slope,275992,2007,Forgery,
West Slope,275992,2007,Fraud,
West Slope,275992,2007,Gambling,
West Slope,275992,2007,Homicide,
West Slope,275992,2007,Kidnap,
West Slope,275992,2007,Larceny,
West Slope,275992,2007,Liquor Laws,
West Slope,275992,2007,Motor Vehicle Theft,
West Slope,275992,2007,Offenses Against Family,
West Slope,275992,2007,Prostitution,
West Slope,275992,2007,Rape,
West Slope,275992,2007,Robbery,
West Slope,275992,2007,Runaway,
West Slope,275992,2007,Sex Offenses,
West Slope,275992,2007,Stolen Property,
West Slope,275992,2007,Trespass,
West Slope,275992,2007,Vandalism,
West Slope,275992,2007,Weapons,
West Slope,275992,2008,Aggravated Assault,
West Slope,275992,2008,Arson,
West Slope,275992,2008,"Assault, Simple",
West Slope,275992,2008,Burglary,
West Slope,275992,2008,Curfew,
West Slope,275992,2008,Disorderly Conduct,
West Slope,275992,2008,Drugs,
West Slope,275992,2008,DUII,
West Slope,275992,2008,Embezzlement,
West Slope,275992,2008,Forgery,
West Slope,275992,2008,Fraud,
West Slope,275992,2008,Gambling,
West Slope,275992,2008,Homicide,
West Slope,275992,2008,Kidnap,
West Slope,275992,2008,Larceny,
West Slope,275992,2008,Liquor Laws,
West Slope,275992,2008,Motor Vehicle Theft,
West Slope,275992,2008,Offenses Against Family,
West Slope,275992,2008,Prostitution,
West Slope,275992,2008,Rape,
West Slope,275992,2008,Robbery,
West Slope,275992,2008,Runaway,
West Slope,275992,2008,Sex Offenses,
West Slope,275992,2008,Stolen Property,
West Slope,275992,2008,Trespass,
West Slope,275992,2008,Vandalism,
West Slope,275992,2008,Weapons,
West Slope,275992,2009,Aggravated Assault,
West Slope,275992,2009,Arson,
West Slope,275992,2009,"Assault, Simple",
West Slope,275992,2009,Burglary,
West Slope,275992,2009,Curfew,
West Slope,275992,2009,Disorderly Conduct,
West Slope,275992,2009,Drugs,
West Slope,275992,2009,DUII,
West Slope,275992,2009,Embezzlement,
West Slope,275992,2009,Forgery,
West Slope,275992,2009,Fraud,
West Slope,275992,2009,Gambling,
West Slope,275992,2009,Homicide,
West Slope,275992,2009,Kidnap,
West Slope,275992,2009,Larceny,
West Slope,275992,2009,Liquor Laws,
West Slope,275992,2009,Motor Vehicle Theft,
West Slope,275992,2009,Offenses Against Family,
West Slope,275992,2009,Prostitution,
West Slope,275992,2009,Rape,
West Slope,275992,2009,Robbery,
West Slope,275992,2009,Runaway,
West Slope,275992,2009,Sex Offenses,
West Slope,275992,2009,Stolen Property,
West Slope,275992,2009,Trespass,
West Slope,275992,2009,Vandalism,
West Slope,275992,2009,Weapons,
West Slope,275992,2010,Aggravated Assault,
West Slope,275992,2010,Arson,
West Slope,275992,2010,"Assault, Simple",
West Slope,275992,2010,Burglary,
West Slope,275992,2010,Curfew,
West Slope,275992,2010,Disorderly Conduct,
West Slope,275992,2010,Drugs,
West Slope,275992,2010,DUII,
West Slope,275992,2010,Embezzlement,
West Slope,275992,2010,Forgery,
West Slope,275992,2010,Fraud,
West Slope,275992,2010,Gambling,
West Slope,275992,2010,Homicide,
West Slope,275992,2010,Kidnap,
West Slope,275992,2010,Larceny,2
West Slope,275992,2010,Liquor Laws,
West Slope,275992,2010,Motor Vehicle Theft,
West Slope,275992,2010,Offenses Against Family,
West Slope,275992,2010,Prostitution,
West Slope,275992,2010,Rape,
West Slope,275992,2010,Robbery,
West Slope,275992,2010,Runaway,
West Slope,275992,2010,Sex Offenses,
West Slope,275992,2010,Stolen Property,
West Slope,275992,2010,Trespass,
West Slope,275992,2010,Vandalism,
West Slope,275992,2010,Weapons,
West Slope,275992,2011,Aggravated Assault,
West Slope,275992,2011,Arson,
West Slope,275992,2011,"Assault, Simple",
West Slope,275992,2011,Burglary,
West Slope,275992,2011,Curfew,
West Slope,275992,2011,Disorderly Conduct,1
West Slope,275992,2011,Drugs,
West Slope,275992,2011,DUII,
West Slope,275992,2011,Embezzlement,
West Slope,275992,2011,Forgery,
West Slope,275992,2011,Fraud,
West Slope,275992,2011,Gambling,
West Slope,275992,2011,Homicide,
West Slope,275992,2011,Kidnap,
West Slope,275992,2011,Larceny,
West Slope,275992,2011,Liquor Laws,
West Slope,275992,2011,Motor Vehicle Theft,
West Slope,275992,2011,Offenses Against Family,
West Slope,275992,2011,Prostitution,
West Slope,275992,2011,Rape,
West Slope,275992,2011,Robbery,
West Slope,275992,2011,Runaway,
West Slope,275992,2011,Sex Offenses,
West Slope,275992,2011,Stolen Property,
West Slope,275992,2011,Trespass,
West Slope,275992,2011,Vandalism,
West Slope,275992,2011,Weapons,
West Slope,275992,2012,Aggravated Assault,
West Slope,275992,2012,Arson,
West Slope,275992,2012,"Assault, Simple",
West Slope,275992,2012,Burglary,
West Slope,275992,2012,Curfew,
West Slope,275992,2012,Disorderly Conduct,
West Slope,275992,2012,Drugs,
West Slope,275992,2012,DUII,2
West Slope,275992,2012,Embezzlement,
West Slope,275992,2012,Forgery,
West Slope,275992,2012,Fraud,
West Slope,275992,2012,Gambling,
West Slope,275992,2012,Homicide,
West Slope,275992,2012,Kidnap,
West Slope,275992,2012,Larceny,
West Slope,275992,2012,Liquor Laws,
West Slope,275992,2012,Motor Vehicle Theft,
West Slope,275992,2012,Offenses Against Family,
West Slope,275992,2012,Prostitution,
West Slope,275992,2012,Rape,
West Slope,275992,2012,Robbery,
West Slope,275992,2012,Runaway,
West Slope,275992,2012,Sex Offenses,
West Slope,275992,2012,Stolen Property,
West Slope,275992,2012,Trespass,
West Slope,275992,2012,Vandalism,
West Slope,275992,2012,Weapons,
West Slope,275992,2013,Aggravated Assault,
West Slope,275992,2013,Arson,
West Slope,275992,2013,"Assault, Simple",
West Slope,275992,2013,Burglary,
West Slope,275992,2013,Curfew,
West Slope,275992,2013,Disorderly Conduct,
West Slope,275992,2013,Drugs,
West Slope,275992,2013,DUII,
West Slope,275992,2013,Embezzlement,
West Slope,275992,2013,Forgery,
West Slope,275992,2013,Fraud,
West Slope,275992,2013,Gambling,
West Slope,275992,2013,Homicide,
West Slope,275992,2013,Kidnap,
West Slope,275992,2013,Larceny,
West Slope,275992,2013,Liquor Laws,
West Slope,275992,2013,Motor Vehicle Theft,
West Slope,275992,2013,Offenses Against Family,
West Slope,275992,2013,Prostitution,
West Slope,275992,2013,Rape,
West Slope,275992,2013,Robbery,
West Slope,275992,2013,Runaway,
West Slope,275992,2013,Sex Offenses,
West Slope,275992,2013,Stolen Property,
West Slope,275992,2013,Trespass,
West Slope,275992,2013,Vandalism,
West Slope,275992,2013,Weapons,
West Slope,275992,2014,Aggravated Assault,
West Slope,275992,2014,Arson,
West Slope,275992,2014,"Assault, Simple",
West Slope,275992,2014,Burglary,
West Slope,275992,2014,Curfew,
West Slope,275992,2014,Disorderly Conduct,1
West Slope,275992,2014,Drugs,
West Slope,275992,2014,DUII,1
West Slope,275992,2014,Embezzlement,
West Slope,275992,2014,Forgery,
West Slope,275992,2014,Fraud,
West Slope,275992,2014,Gambling,
West Slope,275992,2014,Homicide,
West Slope,275992,2014,Kidnap,
West Slope,275992,2014,Larceny,
West Slope,275992,2014,Liquor Laws,
West Slope,275992,2014,Motor Vehicle Theft,
West Slope,275992,2014,Offenses Against Family,
West Slope,275992,2014,Prostitution,
West Slope,275992,2014,Rape,
West Slope,275992,2014,Robbery,
West Slope,275992,2014,Runaway,
West Slope,275992,2014,Sex Offenses,
West Slope,275992,2014,Stolen Property,
West Slope,275992,2014,Trespass,
West Slope,275992,2014,Vandalism,
West Slope,275992,2014,Weapons,
Wilkes,271150,2004,Aggravated Assault,2
Wilkes,271150,2004,Arson,2
Wilkes,271150,2004,"Assault, Simple",3
Wilkes,271150,2004,Burglary,20
Wilkes,271150,2004,Curfew,
Wilkes,271150,2004,Disorderly Conduct,4
Wilkes,271150,2004,Drugs,1
Wilkes,271150,2004,DUII,2
Wilkes,271150,2004,Embezzlement,
Wilkes,271150,2004,Forgery,
Wilkes,271150,2004,Fraud,2
Wilkes,271150,2004,Gambling,
Wilkes,271150,2004,Homicide,
Wilkes,271150,2004,Kidnap,
Wilkes,271150,2004,Larceny,45
Wilkes,271150,2004,Liquor Laws,
Wilkes,271150,2004,Motor Vehicle Theft,12
Wilkes,271150,2004,Offenses Against Family,
Wilkes,271150,2004,Prostitution,
Wilkes,271150,2004,Rape,
Wilkes,271150,2004,Robbery,5
Wilkes,271150,2004,Runaway,
Wilkes,271150,2004,Sex Offenses,
Wilkes,271150,2004,Stolen Property,
Wilkes,271150,2004,Trespass,5
Wilkes,271150,2004,Vandalism,10
Wilkes,271150,2004,Weapons,
Wilkes,271150,2005,Aggravated Assault,17
Wilkes,271150,2005,Arson,
Wilkes,271150,2005,"Assault, Simple",22
Wilkes,271150,2005,Burglary,114
Wilkes,271150,2005,Curfew,1
Wilkes,271150,2005,Disorderly Conduct,22
Wilkes,271150,2005,Drugs,22
Wilkes,271150,2005,DUII,9
Wilkes,271150,2005,Embezzlement,
Wilkes,271150,2005,Forgery,16
Wilkes,271150,2005,Fraud,19
Wilkes,271150,2005,Gambling,
Wilkes,271150,2005,Homicide,
Wilkes,271150,2005,Kidnap,1
Wilkes,271150,2005,Larceny,273
Wilkes,271150,2005,Liquor Laws,4
Wilkes,271150,2005,Motor Vehicle Theft,109
Wilkes,271150,2005,Offenses Against Family,
